number ,AphidMummy,field,plot ,tube ,fertilization,parasitoid,endosymbiont,Mdir,Save,Rpad,Hden,Rins,EPpla,APrho,APuzb,APerv,APave,PRvol,PRgal,AEabd,ALvic,ASsus,ASvul,COcla,PHvil,DEcar
3444,aph,H,4,7,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3445,aph,H,4,7,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3446,aph,H,4,7,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3447,aph,H,4,7,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3448,aph,H,4,7,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3449,aph,H,4,7,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450,aph,H,4,7,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,aph,H,4,7,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3577,aph,H,6,7,yes,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3578,aph,H,6,7,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3579,aph,H,6,7,yes,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3580,aph,H,6,7,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3581,aph,H,6,7,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3583,mum,H,6,7,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4052,aph,L,6,7,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,aph,L,5,7,no,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4265,mum,L,5,8,no,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4266,mum,L,5,8,no,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3457,mum,H,4,8,yes,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3453,aph,H,4,8,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3454,aph,H,4,8,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3455,aph,H,4,8,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3456,aph,H,4,8,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3458,aph,H,4,8,yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,aph,L,6,8,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4057,aph,L,6,8,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3462,mum,H,4,9,yes,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3463,mum,H,4,9,yes,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3461,mum,H,4,9,yes,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3459,aph,H,4,9,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3460,aph,H,4,9,yes,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3464,aph,H,4,10,yes,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3465,aph,H,4,10,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3466,aph,H,4,10,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,mum,L,1,120,no,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4395,mum,L,1,120,no,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3615,mum,H,1,120,no,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3617,mum,H,1,120,no,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3620,mum,H,1,120,no,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3625,mum,H,3,120,no,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3643,mum,H,6,120,yes,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,mum,L,1,120,no,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3594,mum,H,2,120,yes,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3598,mum,H,2,120,yes,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3604,mum,H,6,120,yes,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3606,mum,H,6,120,yes,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3609,mum,H,6,120,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3610,mum,H,6,120,yes,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3614,mum,H,6,120,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3618,mum,H,1,120,no,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3621,mum,H,3,120,no,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3622,mum,H,3,120,no,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3624,mum,H,3,120,no,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3626,mum,H,3,120,no,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3628,mum,H,3,120,no,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3629,mum,H,3,120,no,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3630,mum,H,3,120,no,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3633,mum,H,5,120,no,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3634,mum,H,5,120,no,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3639,mum,H,6,120,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3640,mum,H,6,120,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3641,mum,H,6,120,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3645,mum,H,4,120,yes,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3646,mum,H,4,120,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3649,mum,H,4,120,yes,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4382,mum,L,1,120,no,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4385,mum,L,1,120,no,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4387,mum,L,1,120,no,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4388,mum,L,1,120,no,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4390,mum,L,1,120,no,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4391,mum,L,1,120,no,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4392,mum,L,1,120,no,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4393,mum,L,1,120,no,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4394,mum,L,1,120,no,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4396,mum,L,1,120,no,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4397,mum,L,1,120,no,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4398,mum,L,1,120,no,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4399,mum,L,1,120,no,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4400,mum,L,1,120,no,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4403,mum,L,1,120,no,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4405,mum,L,1,120,no,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4406,mum,L,1,120,no,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
4407,mum,L,1,120,no,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3591,mum,H,2,120,yes,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3595,mum,H,2,120,yes,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3597,mum,H,2,120,yes,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3600,mum,H,2,120,yes,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3601,mum,H,6,120,yes,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3602,mum,H,6,120,yes,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3611,mum,H,6,120,yes,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3623,mum,H,3,120,no,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3637,mum,H,3,120,no,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3638,mum,H,3,120,no,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3642,mum,H,6,120,yes,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3648,mum,H,4,120,yes,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4401,mum,L,1,120,no,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4404,mum,L,1,120,no,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3588,mum,H,2,120,yes,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3589,mum,H,2,120,yes,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3592,mum,H,2,120,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3593,mum,H,2,120,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3599,mum,H,2,120,yes,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3603,mum,H,6,120,yes,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3605,mum,H,6,120,yes,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3607,mum,H,6,120,yes,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3613,mum,H,6,120,yes,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3616,mum,H,1,120,no,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3619,mum,H,1,120,no,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3627,mum,H,3,120,no,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3631,mum,H,3,120,no,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3635,mum,H,5,120,no,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3647,mum,H,4,120,yes,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3636,mum,H,3,120,no,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3590,mum,H,2,120,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3596,mum,H,2,120,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,mum,H,6,120,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3612,mum,H,6,120,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3632,mum,H,3,120,no,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3644,mum,H,6,120,yes,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,mum,L,1,120,no,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,mum,L,1,120,no,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
